code,product_name,brands,categories,additives_tags,allergens_tags,ingredients_text,nutrition_grades,image_url,energy_100g,proteins_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,additives_count,allergens_count,nutrient_score
8901719130144,PARLE hide&seek400g,Parle,Biscuit (cookie) snack w chocolate filling,"['en:e322', 'en:e322i']","['en:gluten', 'en:soybeans']","HIDE & SEEK BISCUITS INGREDIENTS REFINED WHEAT FLOUR (MAIDA), SUGAR, CHOCO CHIPS VEGETABLE FAT (HYDROGENATED OILS), COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE 3%) (SUGAR, EDIBLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FVOURING SUBSTANCES (VANILLA, REFINED PALM OIL, CHOCOLATE (5.8%) (SUGAR, COCOA SOLIDS COCOA BUTTER, DEXTROSE EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES-VANILLAT, INVERT SUGAR SYRUP, RAISING AGENTS 1503(1), 500, COCOA SOLIDS, IODISED SALT AND EMULSIFIER OF VEGETABLE ORIGIN (472e). CONTAINS ADDED FLAVOUR (ARTIFICIAL FLAVOURING SUBSTANCES-VANILLA) CONTAINS: WHEAT, SOY",e,https://images.openfoodfacts.org/images/products/890/171/913/0144/front_en.3.400.jpg,2008.0,5.8,73.1,32.6,18.3,11.4,0.285,,2.0,2.0,2.0
8901719122217,Crack jack,Parle,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/171/912/2217/front_en.10.400.jpg,2046.0,6.8,70.5,,19.9,,,,,0.0,5.0
8904083302292,Greek Yogurt,MilkyMist,Greek-style yogurts,[],"['en:milk', 'en:milk']","Pasteurised double toned milk, Milk Solids, Active Lactic Cultures (L.bacillus delbrueckii subsp. bulgaricus, S.thermophilus), 
Allergen Information: _Contains Milk._",a,https://images.openfoodfacts.org/images/products/890/408/330/2292/front_en.31.400.jpg,326.0,8.0,6.5,6.5,2.2,1.6,0.168,,0.0,2.0,4.0
8908010900964,Peanut Butter,Pintola,Peanut butters,[],"['en:milk', 'en:peanuts']","Peanuts (78%). Organic Jaggery (12%), Whey Protein Concentrate (European Origin) (10%), Allergen info: Contains Nut & Milk",b,https://images.openfoodfacts.org/images/products/890/801/090/0964/front_en.3.400.jpg,2533.0,33.0,26.0,16.5,40.0,5.0,0.0,7.0,0.0,2.0,7.0
8901725114404,,Sunfeast,Biscuit (cookie) snack w chocolate filling,"['en:e1520', 'en:e322', 'en:e322i', 'en:e450', 'en:e500', 'en:e500i']","['en:gluten', 'en:soybeans']","REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM NUTRITIONAL OIL HYDROGENATED VEGETABLE OIL, COCOA SOLIDS (4.2%), INVERT ENERGY 420 SYRUP, RAISING AGENTS UNS 503(ii) INS 500(i), INS 450(1), 1ODIZED ADDED SUG SALT EMULSIFIER LECITHIN (FROM SOYABEAN), ARTIFICIAL TRANS FAT FLAVOURING SUBSTANCES (VANILLA AND HUMECTANT (INS 1520). CONTAINS WHEAT, SOY. MAY CONTAIN NUT, SULPHITE, MILK. Issat 7 h Lic. No. 10012031000312 501.7 mg (5 APPROX. No. MARKETED BY: ITC LIMITED 37 NEHRU ROAD PLOT NO. 1, SECTOR RANIPUR, SIDCUL, (11) FOOD CREATIONS PVT. LTD.-S. NO. 34 91000500 (29) NORTH EAST M BENGALURU RURAL KARNATAKA-560067 Lic. No. 300 0001 (24) PARSONS SAHIBABAD, UTTAR PRADESH 201010 the New 116 TOO FOODS DIS Nic No. 1001507100072 DFOODS",unknown,https://images.openfoodfacts.org/images/products/890/172/511/4404/front_en.10.400.jpg,,,,,,,,,6.0,2.0,5.0
8906010500221,Balaji Wafers Mung Dal,Balaji,Fried and Salted Green Gram,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/601/050/0221/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8901764211256,Original Ginger Ale,Schweppes,Beverages and beverages preparations,"['en:e150d', 'en:e330']",[],"CARBONATED WATER, SUGAR, ACIDITY REGULATOR (330), PRESERVATIVE (211) COLOUR (150d), FLAVOURS (NATURAL FLAVOURING SUBSTANCES).",c,https://images.openfoodfacts.org/images/products/890/176/421/1256/front_en.3.400.jpg,75.5,0.0,4.55,4.5,0.0,0.0,0.00475,0.0,2.0,0.0,5.0
8906010503529,CHRUNCHEM Masala Masti,Balaji,Potato crisps,[],[],"POTATO (87%), EDIBLE VEGETABLE OIL (PALMOLEIN), SUGAR, SPICES & CONDIMENTS 1% (CHILLI, DRY MANGO, CORIANDER, CUMIN, BLACK PEPPER, GINGER, CLOVE), EDIBLE COMMON SALT, BLACK SALT.",unknown,https://images.openfoodfacts.org/images/products/890/601/050/3529/front_en.6.400.jpg,,,,,,,,,0.0,0.0,5.0
8906069400060,Southwest Chipotle Dressing,Veeba,Burger sauces,"['en:e1442', 'en:e1450', 'en:e202', 'en:e211', 'en:e260', 'en:e319', 'en:e330', 'en:e385', 'en:e415']","['en:milk', 'en:soybeans']","Water, Synthetic Vinegar [Water, Acetic Acid (INS260)], Refined Soyabean Oil, Liquid Glucose, Milk Solids, Emulsifiers and Stabilizers (INS1442, INS1450. INS415), Tomato Paste, Spices and Condiments, lodised Salt, Sugar, Chillies (1.6%), Cheese Powder, Natural Flavouring Substances, Preservatives (INS211, INS202), Acidity Regulator (INS330), Herbs, Antioxidant (INS319) and Sequestrant (INS385). ALLERGEN INFORMATION: Contains Milk.",unknown,https://images.openfoodfacts.org/images/products/890/606/940/0060/front_en.3.400.jpg,1069.0,2.3,14.8,8.0,20.8,,,,9.0,2.0,4.0
8906014903592,Muesli Fruit & Nut,Kwality,Plant-based foods and beverages,"['en:e307b', 'en:e322', 'en:e330']","['en:gluten', 'en:nuts']","Multi grains 76.2% [Wheat Flakes (30%) (Wheat, sugar, salt, malt extract, Emulsifier (INS322)). Corn flakes (25%) (Corn grits, sugar, Malt extract, salt, Emulsifier (INS322)), Rolled Oats (15%), Brown Rice Flakes (6.2%)], Sugar, Dehydrated fruits & Nuts (Raisins (2%), Dehydrated Papaya (2%), Almond (1%), Dehydrated Apple (0.8%)), Salt, Acidity regulator (INS 330), Antioxidant (INS 307b).",b,https://images.openfoodfacts.org/images/products/890/601/490/3592/front_en.3.400.jpg,1439.0,8.2,70.0,12.0,22.0,0.04,0.19375,6.3,3.0,2.0,6.0
8901063162648,Britannia Marie Gold,Britannia,Biscuits,"['en:e1101', 'en:e150d', 'en:e223', 'en:e472e', 'en:e500']","['en:gluten', 'en:milk']","REFINED WHEAT FLOUR (MAIDA) (73%), SUGAR, REFINED PALM OIL, INVERT SUGAR SYRUP MILK PRODUCTS (MILK SOLIDS & SWEETENED CONDENSED PARTLY SKIMMED MILK), RAISING AGENTS [503 & 500(i)], 10DISED SALT, MINERALS**, ARTIFICIAL (MILK & VANILLA) & NATURE IDENTICAL FLAVOURING SUBSTANCES, EMULSIFIER (472e), DOUGH CONDITIONER (223), VITAMINS, COLOUR (150d) AND IMPROVER (1101(i)). (Numbers in brackets as per International Numbering System)",e,https://images.openfoodfacts.org/images/products/890/106/316/2648/front_en.3.400.jpg,1862.0,7.9,79.5,21.2,10.6,5.1,0.79,,5.0,2.0,2.0
8908008674785,Wafer richeese,Nabati,en:biscuits,,[],,e,https://images.openfoodfacts.org/images/products/890/800/867/4785/front_en.3.400.jpg,2021.0,6.0,71.0,33.0,20.0,9.0,0.512,,,0.0,1.0
8902080334179,Nimbooz,7up,Squeezed lemon juices,"['en:e202', 'en:e296', 'en:e330', 'en:e331', 'en:e445']",[],"WATER, SUGAR, CONCENTRATED LEMON JUICE (0.7%). ACIDITY REGULATORS (331), 296,330), FLAVOUR (NATURAL FLAVOURING SUBSTANCES), IODISED SALT, STABILIZER (445), PRESERVATIVE (202). EQUIVALENT TO 5% LEON JUICE (RECONSTITUTED) NUTRITIONAL INFO ATIONA Serve Size: 200 ml; 18 Energy Protein FOR MANUFACTURER DETAILS, in this pack SEE FIRST ONE LETTER/TWO Pe% RDA 100 ml Per Serve",unknown,https://images.openfoodfacts.org/images/products/890/208/033/4179/front_en.5.400.jpg,,,,,,,,,5.0,0.0,5.0
8904004400236,,,,,,,,https://images.openfoodfacts.org/images/products/890/400/440/0236/front_en.4.400.jpg,,,,,,,,,,,5.0
89080030,,Nescafé,.,,[],,unknown,https://images.openfoodfacts.org/images/products/000/008/908/0030/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8904057395503,Hatsun Curd,Hatsun,Curd,,[],,unknown,https://images.openfoodfacts.org/images/products/890/405/739/5503/front_en.6.400.jpg,,,,,,,,,,0.0,5.0
8908002984965,Millet muesli,Tata Soulfoul,Plant-based foods and beverages,"['en:e170', 'en:e170i', 'en:e307', 'en:e320', 'en:e330']",['en:nuts'],"Rolled Oats (33.6%), Millets(20.2%) [Jowar(10.2%), Ragi(10%)], Brown Rice Fakes (15%), Seeds(12%) [Flax(8%), Chia(2%), Pumpkin(2%)], Corn Flakes (5%), Black Raisins (4%), Almonds (3%), Rice Flour(4.2%), Rice Bran Oil, Chia Seeds, Anticaking Agent [INS 170(i)] , Natural Flavour, Antioxidant [INS(307(b), INS 320], Acidity Regulator[INS 330].",a,https://images.openfoodfacts.org/images/products/890/800/298/4965/front_en.3.400.jpg,1632.0,11.5,59.6,3.9,11.7,2.9,0.1625,7.9,5.0,1.0,7.0
8906010502232,Balaji wafers panjabi tadka,Balaji,Snacks,"['en:e296', 'en:e330', 'en:e551', 'en:e627', 'en:e631']","['en:milk', 'en:soybeans']","EDIBLE VEGETABLE OIL (PALMOLEIN, RICE BRAN), POTATO FLAKES (23%), CHICKPEA FLOUR (19%), MOTH BEAN FLOUR, STARCH, BLACK SALT, EDIBLE COMMON SALT, SUGAR, DEHYDRATED VEGETABLE POWDER ONION GARLIC, SPICES & CONDIMENTS (CHILLI, DRY MANGO, CUMIN, CORIANDER TURMERIC, NUTMEG, MACE), MILK SOLIDS (WHEY) (0.06%), HYDROLYZED VEGETABLE PROTEIN (SOYA), ACIDITY REGULATOR (INS 296, INS 330 ANTICAKING AGENT (INS 551), FLAVOUR ENHANCER (INS 627, INS 631 TURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES (CHILLI, CUMIN",e,https://images.openfoodfacts.org/images/products/890/601/050/2232/front_en.6.400.jpg,2546.0,7.7,42.3,2.0,43.9,20.7,2.5825,6.5,5.0,2.0,3.0
8906002008544,Dr. Oetker Funfoods Peanut Butter,Dr. Oetker,Plant-based foods and beverages,[],['en:peanuts'],"Roasted Peanuts (91%), Sugar, Edible Vegetable Fat (Soyabean), lodised Salt.",d,https://images.openfoodfacts.org/images/products/890/600/200/8544/front_en.3.400.jpg,2663.0,25.6,20.3,7.7,50.3,10.1,0.864,,0.0,1.0,4.0
8901262173490,Vanilla ice cream,Amul,Ice cream in a box,"['en:e407', 'en:e412', 'en:e415', 'en:e466', 'en:e471']",['en:milk'],"Milk solids, sugar, emulsifier (471) and stabilizers (407, 466, 415, 412), artificial flavouring substances (vanilla)",d,https://images.openfoodfacts.org/images/products/890/126/217/3490/front_en.3.400.jpg,900.0,3.7,20.8,20.8,13.0,7.8,0.13,,5.0,1.0,3.0
8901725016265,Sunfest dark fantasy Bourbon,SUNFEAST,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/172/501/6265/front_en.10.400.jpg,,,,,,,,,,0.0,5.0
8902080002733,Tropicana Fruitz Mixed Fruit Magic,Tropicana,Beverages and beverages preparations,"['en:e160a', 'en:e202', 'en:e331', 'en:e440', 'en:e466']",[],"WATER SUGAR CONCENTRATED MIXED FRUIT JUICE 25% (FROM APPLE MANGO GUAVA, ORANGE BANANA, APRICOT PEACH ACIDITY REGULATORS (330 331)), STABILIZERS (466, 440), FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES PRESERVATIVE (202), COLOUR (160a(i)))",e,https://images.openfoodfacts.org/images/products/890/208/000/2733/front_en.3.400.jpg,201.0,0.0,12.0,11.0,0.0,0.0,0.095,,5.0,0.0,4.0
7622202047572,,,,,,,,https://images.openfoodfacts.org/images/products/762/220/204/7572/front_en.3.400.jpg,,,,,,,,,,,5.0
8901030922770,For PKD. Use By & Batch No. (see side seal),,,,[],,unknown,,,,,,,,,,,0.0,5.0
8906065032647,,,biscuit,,[],,unknown,https://images.openfoodfacts.org/images/products/890/606/503/2647/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8904288603361,,,,,,,,https://images.openfoodfacts.org/images/products/890/428/860/3361/front_en.4.400.jpg,,,,,,,,,,,5.0
8901058009705,Veg atta noodles,Maggi,Plant-based foods and beverages,"['en:e330', 'en:e412', 'en:e451', 'en:e452', 'en:e500', 'en:e501', 'en:e508', 'en:e635']","['en:gluten', 'en:gluten']","Wheat Flour (Atta) (84.2%), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Humectants (451 (i) & 452(i)) and Acidity regulators (501 (i) & 500 (i)) Tastemaker: Dehydrated Vegetables (22%) (Carrot bits (12%), Green peas (10%) Mixed spices (20.3%) (Roasted spice mix powder (5.6%) (Coriander, Turmeric, Cumin, Aniseed, Black pepper, Fenugreek, Ginger, Green cardamom, Cinnamon, Clove, Nutmeg, Bay leaf, Black cardamom), Onion powder, Garlic powder, Red chilli powder, Dehydrated kasuri methi leaves, Red chilli bits, Coriander powder, Turmeric powder, Ginger powder, Aniseed powder, Black pepper powder, Cumin powder, Cumin, Fenugreek powder, .Capsicum extract, Compounded asafoetida, Star anise powder, Coriander extract & Cumin extract), Toasted onion flakes (Onion (17.5%), Corn oil), Wheat Flour (Atta), Sugar, lodized salt, Toasted onion powder (Onion (4.9%), Corn oil), Thickener (508), Palm oil, Flavour enhancer (635), Yeast extract powder, Starch, Acidity regulator (330), Wheat gluten and Mineral.",d,https://images.openfoodfacts.org/images/products/890/105/800/9705/front_en.16.400.jpg,1320.0,7.72,50.3,2.48,10.3,8.55,2.0,4.55,8.0,2.0,3.0
8902579002497,SMOODH CHOCLATE FLAVORED MILK,SMOODH,Dairy drinks,"['en:e340', 'en:e407', 'en:e452', 'en:e460', 'en:e466', 'en:e471']",['en:milk'],"WATER, DOUBLE TONED MILK (40%), SUGAR, WHEY POWDER, MILK SOLIDS, COCOA SOLIDS (1%), MALT EXTRACT, EMULSIFIERS AND STABILIZERS [INS 460(1), INS 471, INS 466, INS 407. INS 340, INS 452], NATURE IDENTICAL FLAVOURING SUBSTANCE (CHOCOLATE) AND IODISED SALT.",e,https://images.openfoodfacts.org/images/products/890/257/900/2497/front_en.3.400.jpg,351.0,2.3,14.6,13.7,1.8,1.2,0.1695,,6.0,1.0,4.0
7622202216695,Gems rs5,,Snacks,,[],,unknown,https://images.openfoodfacts.org/images/products/762/220/221/6695/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
0793591862453,Kerala Banana Chips,Byond Snack,Snacks,"['en:e319', 'en:e551']",['en:mustard'],"Raw Banana (72%) Refined Vegetable Oil (Palmolein), lodised Salt, Anticaking agent (E551) and Antioxidant (E319). Contains permitted natural colors & added natural and natural identical flavoring substances. Allergen Declaration: May contain traces of Soy, Milk solids and Mustard. Pack filled with Nitrogen to keep the product fresh.",d,https://images.openfoodfacts.org/images/products/079/359/186/2453/front_en.3.400.jpg,2133.0,5.03,66.17,3.14,25.01,11.63,0.77535,6.12,2.0,1.0,4.0
8901595863426,,,,,,,,https://images.openfoodfacts.org/images/products/890/159/586/3426/front_en.4.400.jpg,,,,,,,,,,,5.0
8909081002267,,,,,,,,https://images.openfoodfacts.org/images/products/890/908/100/2267/front_en.3.400.jpg,,,,,,,,,,,5.0
3948764012501,,,,,,,,https://images.openfoodfacts.org/images/products/394/876/401/2501/front_en.3.400.jpg,,,,,,,,,,,5.0
7622201757380,,,en:chocolates,,[],,unknown,https://images.openfoodfacts.org/images/products/762/220/175/7380/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8901764012907,8901764012907,Coca-Cola,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/176/401/2907/front_en.5.400.jpg,,,,,,,,,,0.0,5.0
8901088050586,Parachute Coconut Oil,Parachute,Coconut oils,,[],,unknown,https://images.openfoodfacts.org/images/products/890/108/805/0586/front_en.7.400.jpg,,,,,,,,,,0.0,5.0
7622202030758,Dark Chocolate,Cadbury,en:chocolates,,[],,e,,2274.0,5.6,56.9,45.1,34.3,23.0,0.0395,,,0.0,2.0
8901030686726,Mixed fruit jam,kissan,en:jams,,[],,unknown,https://images.openfoodfacts.org/images/products/890/103/068/6726/front_en.5.400.jpg,,,,,,,,,,0.0,5.0
8901088069120,Saffola Honey Active,Saffola,honey,,[],,unknown,https://images.openfoodfacts.org/images/products/890/108/806/9120/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
19015958,Veg hakka,,,[],[],,unknown,https://images.openfoodfacts.org/images/products/000/001/901/5958/front_en.13.400.jpg,1562.0,12.666666666667,78.0,0.0,1.0,0.0,1.2083333333333,,0.0,0.0,5.0
8901058851328,Maggi 2 Minutes Noodles Masala,Maggi,instant noodles,"['en:e150d', 'en:e170', 'en:e412', 'en:e450', 'en:e500', 'en:e501', 'en:e508', 'en:e635']","['en:gluten', 'en:mustard', 'en:peanuts', 'en:soybeans', 'en:milk']","Humectant (45) Masala TASTEMAKER: Hydrolysed groundnut (peanut) protein, Mixed spices ((23.6%) (Dehydrated onion, Coriander powder, Red chilli powder (3%), Turmeric powder, Dried garlic (2.5%), Cumin powder, Aniseed powder, Fenugreek powder, Ginger powder, Black pepper powder (0.4%), Clove powder (0.1%), Green cardamom powder (0.1%) & Nutmeg powder)}, Noodle powder {Refined wheat flour (Maida), Palm oil, Salt, Wheat gluten, Acidity regulators (500(i), 501 (i) & 170(i)), Thickeners (508 & 412) and Humectant (4514) Sugar, Edible starch, Palm oil, Thickener (508), Caramel salt mix (Salt, Colour (150d) & Palm oil), Acidity regulators (330 & 500), Salt, Flavour enhancer (635) and Mineral (Ferric pyrophosphate).",unknown,https://images.openfoodfacts.org/images/products/890/105/885/1328/front_en.17.400.jpg,1829.0,10.42857170105,63.571428571429,3.4285715648106,15.714285714286,7.1428571428571,3.0803571428573,,8.0,5.0,3.0
8901262070676,Dark Chocolate,Amul,Snacks,"['en:e322', 'en:e476']",[],"SUGAR, COCOA SOLIDS, COCOA BUTTER PERMITTED EMULSIFIERS (E322. E476). CONTAINS ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES COCOA & VANILLA)",e,https://images.openfoodfacts.org/images/products/890/126/207/0676/front_en.44.400.jpg,2180.0,6.41,51.5,43.0,33.1,18.5,0.095,0.0,2.0,0.0,2.0
8901491103282,Cheetos,PepisCo India,,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/149/110/3282/front_hi.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8906066202476,Keya Piri Piri,Keyafood,Spice,[],[],"Iodised salt, dehydrated vegetable powder (tamarind, garlic, onion), mixed spices & herbs (chilli, pepper, parsley, oregano), sugar",not-applicable,https://images.openfoodfacts.org/images/products/890/606/620/2476/front_en.4.400.jpg,996.0,7.0,49.0,26.0,6.0,1.0,0.0,,0.0,0.0,3.0
8904063240217,Haldiram's,Haldiram's,Plant-based foods and beverages,[],[],"Split Green Gram (74%), Edible Vegetable Oil (Cotton Seed, Corn, Ground Nut and Rice Bran) and lodised Salt. Allergen Information: Contains Peanut. STORE IN A COOL & DRY PLACE, ONCE OPENED KEEP THE MATERIAL IN AIR TIGHT CONTAINER. Haldiram's Trade Mak/Copyright Haldia India (Pvt) Lad Momber St Gur (Haryana), INDIA PRODUCT OF INDIA Lic. No. For Feedback or Queries, Whit No. and Manufacturing Datel t THE CONSUMER SERVIC HALDIRAM SNACKS C-31, SECTOR-62, NOID GAUTAM BUDH NAGAR OR CALL US AT: 0120-2 US AT: CUSTOMERCARE VISIT US AT: WWW.I READY-TO-EAT SAVOURIES MRP. 5.00 (INCL. OF ALL SERVINGS PER PACK: NET QUANTITY: MFG. DATE : USE BY BATCH NO. : USP KEEP YOUR CITY CLEAN OTHER PACKAGED IN A PROTECTIVE ATMOSPHERE 8 904063 2 Pkg: Mtri. Mfd. By: GLS Films",unknown,https://images.openfoodfacts.org/images/products/890/406/324/0217/front_en.18.400.jpg,,,,,,,,,0.0,0.0,5.0
8901063035027,Milk Bikis,,Snacks,,[],,e,https://images.openfoodfacts.org/images/products/890/106/303/5027/front_en.6.400.jpg,2084.0,7.0,68.0,31.5,22.0,13.0,0.0,,,0.0,2.0
3760287220122,,nüMorning,Aliments et boissons à base de végétaux,[],['en:peanuts'],"Céréales cro torréfiée, beu SOURCE SANS G SUCRE SUPER NUTTY NON R ORICHE NGREDIENTS flocons davoine', pomme', beurre de cocohuete 13%, cacahuete grillée 8% , sucre de coco noix de coco rapée, huile de colza ingrédients issus de lagriculture biologique",d,https://images.openfoodfacts.org/images/products/376/028/722/0122/front_fr.4.400.jpg,1469.0,11.9,35.8,11.4,18.6,5.2,0.0,,0.0,1.0,4.0
8906021922067,Himalaya honey,Apis,Breakfasts,[],[],Honey,unknown,https://images.openfoodfacts.org/images/products/890/602/192/2067/front_en.22.400.jpg,1335.0,0.3,79.5,0.9,0.0,0.0,,0.0,0.0,0.0,5.0
8904004405415,Haldiram's Soan Papdi (indian Sweets),Haldiram's,Indian sweets,[],"['en:gluten', 'en:milk', 'en:nuts', 'en:peanuts', 'en:sesame-seeds', 'en:soybeans']","Refined Sugar, Refined Wheat Flour (Maida), Refined Palmolein Oil, Bengal Gram Flour (Besan), Hydrogenated Vegetable Oil (Vanaspati), Liquid Glucose, Cardamom, Almond & Pistachio Nuts. Allergen: Contains Almonds, Pistachios & Wheat May Contains Coconut, Cashew, Milk, Soy, Peanut & Sesame Seed.",e,https://images.openfoodfacts.org/images/products/890/400/440/5415/front_en.11.400.jpg,2050.0,5.33,63.35,46.06,23.06,13.8,8.0,,0.0,6.0,0.0
89000724,kinley water 500ml,,Beverages,,[],,e,https://images.openfoodfacts.org/images/products/000/008/900/0724/front_en.15.400.jpg,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.1,,0.0,3.0
8901063154049,Britannia Nutrichoice Oatmeal Cookies,Britannia,en:biscuits,,[],,d,https://images.openfoodfacts.org/images/products/890/106/315/4049/front_fr.3.400.jpg,2021.0,8.0,70.0,3.0,19.0,8.3,0.0,,,0.0,4.0
8906010501570,balaji wafers crunchex,,Chips and fries,[],[],"Potato (90%), Edible Vegetable Oil (Palmolein),
Sugar, iodized Salt, Maltodextrin, Dehydrated
Vegetable Powder (Garlic (0.1%), Onion,
Tomato), Spices",d,https://images.openfoodfacts.org/images/products/890/601/050/1570/front_en.13.400.jpg,2280.0,7.5,55.0,3.8,30.7,14.4,0.0024175,9.3,0.0,0.0,5.0
8901088055802,100% pure coconut oil,parachute,Alimentos y bebidas de origen vegetal,,[],,e,https://images.openfoodfacts.org/images/products/890/108/805/5802/front_es.3.400.jpg,3766.0,0.0,0.0,0.0,100.0,91.0,0.0,,,0.0,4.0
4897036691427,Monster Energy Drink 350ml,Monster,Beverages,"['en:e101', 'en:e200', 'en:e330', 'en:e331', 'en:e955']",[],"CARBONATED WATER, SUCROSE, GLUCOSE ACIDITY REGULATORS (CITRIC ACID, SODIUM CITRATE), TAURINE (400 mg/100 ml), PRESERVATIVES (SORBIC ACID, BENZOIC ACID CAFFEINE (0.03%), COLOURS [(GRAPESKIN EXTRACT IN RIBOFLAVIN 101(1)), SWEETENER (SUCRALOSE), VITAMINS (83 812), GLUCURONOLACTONE, INOSITOL (2 mg/100 ml)",e,https://images.openfoodfacts.org/images/products/489/703/669/1427/front_en.25.400.jpg,200.0,0.0,12.0,11.1,0.0,0.0,0.193,,5.0,0.0,4.0
7622201149406,Cadbury Dairy Milk Chocolate,Cadbury,Snacks,"['en:e442', 'en:e476']",['en:milk'],"Sugar , Milk Solids(22%), Cocoa butter, Cocoa Solids ,Edible vegetable fat, Emulsifiers(442,476).",e,https://images.openfoodfacts.org/images/products/762/220/114/9406/front_en.4.400.jpg,2234.0,8.1,60.4,57.3,28.9,17.5,0.39624,,2.0,1.0,2.0
8906010502300,balaji wafers flamin hot,,veg wafers,"['en:e330', 'en:e627', 'en:e631']",['en:soybeans'],"Corn (74%), Edible Vegetable Oil (Palmolein),
iodized Salt, Chilli Powder, Black Salt,
Maltodextrin,  Dehydrated Vegetable Powder
(Garlic, Onion, Lemon), Hydrolyzed Vegetable
Protein (Soya), Acidity Regulator (INS 330),
Flavour Enhancer (INS 627. INS 631), Yeast
Extract, Oregano, Anticaking Agent (INS&quot;",unknown,https://images.openfoodfacts.org/images/products/890/601/050/2300/front_en.12.400.jpg,,,,,,,,,3.0,1.0,5.0
